,Mean,Median,Mode,MidRange,Range,IQR,StdDev,FileName
1001,0.48863125,0.5058823,0.40653595,0.49019608,0.8653595,0.15424839,0.09920505,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-066-207.png
1002,0.51569694,0.56078434,0.606536,0.4869281,0.827451,0.20522875,0.10663853,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-066-243.png
1003,0.50061786,0.530719,0.5908497,0.4993464,0.83137256,0.18823531,0.10167705,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-066-297.png
1004,0.48086262,0.47843137,0.41045752,0.5039216,0.861438,0.13333336,0.096886896,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-066-333.png
1005,0.4712216,0.46013072,0.40915036,0.52091503,0.8169934,0.109803915,0.095598795,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-068-000.png
1006,0.50716513,0.55294114,0.59869283,0.53333336,0.8366013,0.20653597,0.10726294,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-068-090.png
1007,0.47531295,0.475817,0.40784314,0.5163399,0.8601307,0.12026143,0.09804988,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-068-180.png
1008,0.51296705,0.54640526,0.6117647,0.50849676,0.7424837,0.20522875,0.10485469,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-068-270.png
1009,0.48868802,0.4666667,0.46797386,0.4882353,0.8640523,0.111111104,0.09662887,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-000.png
1010,0.48664996,0.4640523,0.46535948,0.50392157,0.84575164,0.11764699,0.09607137,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-022.png
1011,0.5028085,0.47843137,0.48366013,0.4882353,0.8980392,0.12941173,0.10291369,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-045.png
1012,0.509952,0.48235297,0.4862745,0.5,0.89281046,0.1150327,0.10492434,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-068.png
1013,0.51128906,0.48366013,0.49019608,0.50653595,0.89542484,0.10588235,0.09863076,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-090.png
1014,0.50276095,0.4745098,0.4771242,0.51176476,0.8849674,0.12026143,0.09861765,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-112.png
1015,0.49125242,0.4666667,0.46797386,0.51960784,0.9163399,0.13202617,0.094613045,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-135.png
1016,0.4918964,0.47058824,0.47189546,0.50784314,0.8980392,0.12287584,0.09737535,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-158.png
1017,0.48194137,0.4627451,0.46535948,0.4986928,0.8875817,0.12026146,0.102579355,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-180.png
1018,0.48700145,0.46535948,0.4666667,0.49999997,0.8797385,0.13725492,0.099373676,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-202.png
1019,0.49540892,0.47581705,0.47973856,0.4823529,0.87320256,0.13464049,0.107868984,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-225.png
1020,0.5081352,0.4928105,0.4993464,0.49673203,0.8156863,0.10457516,0.106004566,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-248.png
1021,0.51952404,0.50065356,0.5058823,0.52091503,0.8143791,0.08888888,0.088113815,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-270.png
1022,0.50994354,0.49803925,0.5019608,0.47777778,0.79607844,0.09934637,0.094742045,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-292.png
1023,0.49965322,0.48104575,0.48104575,0.48104575,0.84705883,0.11372548,0.09092134,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-315.png
1024,0.48413503,0.4666667,0.4666667,0.46535948,0.81830066,0.11503264,0.09935849,D:/Projects/Python/data-mining/Dataset/TrainData\cow7-090-338.png
1025,0.54976183,0.58300656,0.60915035,0.56797385,0.8640523,0.11895421,0.10963226,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-000-000.png
1026,0.5224577,0.5176471,0.47189546,0.59477127,0.80784315,0.087581724,0.093557425,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-022-000.png
1027,0.55301934,0.56339866,0.5803922,0.56993467,0.8601307,0.07189542,0.079173826,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-022-090.png
1028,0.50587,0.49673203,0.4745098,0.57385623,0.8522876,0.086274534,0.09407707,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-022-180.png
1029,0.55376107,0.5660131,0.5803922,0.58104575,0.8379085,0.06535953,0.06302648,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-022-270.png
1030,0.49831903,0.49803925,0.49542484,0.57124186,0.85490197,0.061437875,0.106390454,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-035-045.png
1031,0.52002805,0.5424836,0.5477124,0.5934641,0.8130719,0.07843131,0.10893475,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-035-135.png
1032,0.5179105,0.53464055,0.53594774,0.55490196,0.8901961,0.082352966,0.09742672,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-035-225.png
1033,0.5247447,0.5385621,0.5411765,0.582353,0.8300654,0.07189539,0.09184903,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-035-315.png
1034,0.48374948,0.475817,0.47320262,0.5640523,0.87189543,0.084967345,0.12163458,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-045-000.png
1035,0.47586757,0.5124183,0.5437909,0.6117647,0.7764706,0.1281046,0.12112122,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-045-090.png
1036,0.47699246,0.49019608,0.4928105,0.5771242,0.84575164,0.14901963,0.11133109,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-045-180.png
1037,0.5271275,0.5660131,0.59607846,0.54183006,0.9163399,0.108496755,0.10049892,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-045-270.png
1038,0.46172678,0.4627451,0.35163403,0.5542484,0.8888889,0.15947706,0.13349067,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-027.png
1039,0.44940495,0.475817,0.3254902,0.54967326,0.8954249,0.20261434,0.13244471,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-063.png
1040,0.48739147,0.5163399,0.5751634,0.5751634,0.8496732,0.2026144,0.12521905,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-117.png
1041,0.4748242,0.48758173,0.5254902,0.5653595,0.86928105,0.14640525,0.11071792,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-153.png
1042,0.48491904,0.49019608,0.39738563,0.53333336,0.93333334,0.1607843,0.110053375,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-207.png
1043,0.50945944,0.54509807,0.4013072,0.5437909,0.9124183,0.20392159,0.1142963,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-243.png
1044,0.5070522,0.5411765,0.5921569,0.55816996,0.88366014,0.19346407,0.111357436,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-297.png
1045,0.46642613,0.46797386,0.36862746,0.55816996,0.88104576,0.14771244,0.122366495,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-066-333.png
1046,0.4625224,0.45228758,0.36862746,0.55620915,0.8875817,0.12418297,0.1319391,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-068-000.png
1047,0.45490694,0.4745098,0.5503268,0.55620915,0.8849673,0.2143791,0.13048522,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-068-090.png
1048,0.47448325,0.46928105,0.40261438,0.54640526,0.90718955,0.12679741,0.10908286,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-068-180.png
1049,0.51378274,0.5424837,0.6117647,0.54771245,0.90457517,0.20915034,0.11258926,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-068-270.png
1050,0.46194637,0.41699347,0.41437912,0.5261438,0.9477124,0.1359477,0.13387159,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-000.png
1051,0.45628315,0.41045752,0.4130719,0.5385621,0.9150327,0.14771244,0.13657796,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-022.png
1052,0.45406324,0.40784314,0.4117647,0.53660136,0.9215687,0.1647059,0.13588133,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-045.png
1053,0.45291817,0.40522876,0.40522876,0.5339869,0.93202615,0.15947711,0.13599648,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-068.png
1054,0.45095733,0.40915036,0.41437912,0.5385621,0.9228758,0.13202614,0.12714104,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-090.png
1055,0.47585475,0.4405229,0.44575167,0.54575163,0.90849674,0.14771238,0.12289312,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-112.png
1056,0.47560763,0.44575167,0.44575167,0.53137255,0.9372549,0.14248368,0.11356072,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-135.png
1057,0.47654936,0.45098042,0.45098042,0.5366013,0.9267974,0.14117643,0.11592592,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-158.png
1058,0.48228142,0.45751634,0.45882353,0.5372549,0.9254902,0.13594767,0.122326694,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-180.png
1059,0.49424425,0.4666667,0.46797386,0.52091503,0.95816994,0.14117643,0.114001445,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-202.png
1060,0.47945008,0.45620918,0.46143794,0.5281046,0.94379085,0.12418303,0.1185811,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-225.png
1061,0.47937548,0.45620918,0.46535948,0.527451,0.94509804,0.09673205,0.11801453,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-248.png
1062,0.49056685,0.46143794,0.46143794,0.5411765,0.91764706,0.07973853,0.1050093,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-270.png
1063,0.47501123,0.4496732,0.45751634,0.5366013,0.9267974,0.10326794,0.11451758,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-292.png
1064,0.46941054,0.4366013,0.4379085,0.5411765,0.91241837,0.13594773,0.11897407,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-315.png
1065,0.46230164,0.42222223,0.42091504,0.548366,0.9006536,0.14117646,0.13365173,D:/Projects/Python/data-mining/Dataset/TrainData\cow8-090-338.png
1066,0.55506617,0.58300656,0.64444447,0.5156863,0.87189543,0.11895424,0.13042744,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-000-000.png
1067,0.54226273,0.5568628,0.5477124,0.5627451,0.8745098,0.07973856,0.10631055,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-022-000.png
1068,0.5708013,0.6117647,0.6183007,0.54771245,0.90457517,0.07320267,0.11443458,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-022-090.png
1069,0.53041005,0.5437909,0.53464055,0.5660131,0.86797386,0.084967315,0.11385935,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-022-180.png
1070,0.55925083,0.59607846,0.606536,0.5496732,0.9006536,0.0745098,0.112955585,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-022-270.png
1071,0.5548517,0.59607846,0.59607846,0.5673203,0.8653595,0.06797385,0.12159535,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-035-045.png
1072,0.5266176,0.57908493,0.58562094,0.5601307,0.87973857,0.13464051,0.12635896,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-035-135.png
1073,0.5254456,0.57124186,0.5764706,0.55490196,0.8901961,0.108496755,0.13174976,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-035-225.png
1074,0.54829377,0.5882353,0.59738564,0.54509807,0.9098039,0.07712418,0.116183884,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-035-315.png
1075,0.50870764,0.54640526,0.551634,0.54313725,0.9137255,0.15032682,0.120535605,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-045-000.png
1076,0.54313695,0.6104575,0.6431373,0.5555556,0.8888889,0.23006538,0.13501175,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-045-090.png
1077,0.49757272,0.5385621,0.5477124,0.54444444,0.9111111,0.1607843,0.12750326,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-045-180.png
1078,0.5391862,0.6013072,0.6287582,0.548366,0.903268,0.22614375,0.13970633,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-045-270.png
1079,0.50347847,0.5189543,0.45359477,0.5320262,0.9359477,0.15555552,0.13475177,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-027.png
1080,0.527459,0.551634,0.44705883,0.52875817,0.94248366,0.21045753,0.14796647,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-063.png
1081,0.50342,0.52026147,0.6169935,0.5366013,0.9267974,0.20522872,0.13587904,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-117.png
1082,0.48758548,0.48366013,0.5751634,0.5267974,0.94640523,0.15163395,0.1285275,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-153.png
1083,0.48673454,0.47189546,0.42745098,0.53137255,0.9372549,0.1647059,0.13978599,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-207.png
1084,0.49565127,0.50784314,0.40653595,0.52156866,0.95686275,0.21568629,0.14894377,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-243.png
1085,0.5091634,0.5385621,0.6169935,0.5281046,0.94379085,0.20130712,0.1360595,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-297.png
1086,0.48548132,0.48104575,0.57254905,0.53006536,0.9398693,0.14640525,0.12427383,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-066-333.png
1087,0.4851116,0.47058824,0.45490196,0.530719,0.9385621,0.12287584,0.12786484,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-068-000.png
1088,0.52742004,0.56993467,0.6509804,0.53137255,0.9372549,0.21568626,0.13608283,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-068-090.png
1089,0.4772842,0.45882353,0.44575167,0.527451,0.94509804,0.13333336,0.13154018,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-068-180.png
1090,0.5014823,0.5411765,0.61960787,0.527451,0.94509804,0.21830061,0.14128694,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-068-270.png
1091,0.48304668,0.48104575,0.49150327,0.52026147,0.9594771,0.10457519,0.1356274,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-000.png
1092,0.48282444,0.48235297,0.49673203,0.52418303,0.951634,0.09803921,0.13471664,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-022.png
1093,0.49382865,0.49150327,0.50849676,0.5267974,0.94640523,0.09542486,0.14210422,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-045.png
1094,0.5081243,0.5058823,0.52026147,0.5189543,0.9620915,0.09281042,0.14342098,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-068.png
1095,0.5104777,0.5019608,0.5176471,0.5117647,0.9764706,0.07320264,0.12888126,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-090.png
1096,0.50325805,0.50065356,0.5137255,0.5248366,0.9503268,0.09803924,0.13504355,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-112.png
1097,0.49413875,0.49542484,0.5071896,0.52156866,0.95686275,0.11895424,0.13283445,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-135.png
1098,0.48066664,0.4862745,0.49803925,0.5137255,0.972549,0.1202614,0.1349275,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-158.png
1099,0.46867415,0.47189546,0.48104575,0.5189543,0.9620915,0.12287575,0.1438079,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-180.png
1100,0.47515297,0.46797386,0.475817,0.52026147,0.9594771,0.12941179,0.13876264,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-202.png
1101,0.46998912,0.46013072,0.47189546,0.5143791,0.97124183,0.10588238,0.1441968,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-225.png
1102,0.46854126,0.45490196,0.46535948,0.51699346,0.9660131,0.086274445,0.14097413,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-248.png
1103,0.47529528,0.45228758,0.46143794,0.51699346,0.9660131,0.0745098,0.12385556,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-270.png
1104,0.46688348,0.45228758,0.46143794,0.5189543,0.9620915,0.07189539,0.1295864,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-292.png
1105,0.47049332,0.46013072,0.46797386,0.5176471,0.9647059,0.09542483,0.12848881,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-315.png
1106,0.4844582,0.48366013,0.4928105,0.5143791,0.97124183,0.10457519,0.13218334,D:/Projects/Python/data-mining/Dataset/TrainData\cow9-090-338.png
1107,0.48648328,0.39084968,0.7647059,0.6006536,0.7986928,0.4745098,0.2364493,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-000-000.png
1108,0.46717635,0.34379086,0.25882354,0.54771245,0.90457517,0.49281046,0.2591198,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-022-000.png
1109,0.49576688,0.36601308,0.37124184,0.575817,0.848366,0.44052288,0.24157798,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-022-090.png
1110,0.47294664,0.34640527,0.2522876,0.54444444,0.9111111,0.49673203,0.2600068,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-022-180.png
1111,0.48695558,0.3673203,0.38039216,0.5470589,0.90065366,0.43529412,0.23574594,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-022-270.png
1112,0.48485237,0.3503268,0.20653595,0.5601307,0.87973857,0.517647,0.27255017,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-035-045.png
1113,0.47873965,0.34640527,0.35816994,0.55816996,0.88366014,0.50849664,0.2734012,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-035-135.png
1114,0.47401172,0.34901962,0.36209154,0.55816996,0.88366014,0.4967321,0.2619914,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-035-225.png
1115,0.46871427,0.34901962,0.36209154,0.55816996,0.88366014,0.49411765,0.26368472,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-035-315.png
1116,0.47299704,0.33071896,0.22614379,0.58235294,0.8352941,0.57124186,0.28400365,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-045-000.png
1117,0.4899318,0.3777778,0.22745098,0.5816994,0.8366013,0.48104575,0.26636955,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-045-090.png
1118,0.4748867,0.33594772,0.22614379,0.57843137,0.84313726,0.5686275,0.28392574,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-045-180.png
1119,0.49409795,0.39215687,0.22614379,0.5777778,0.84444445,0.4862745,0.2609114,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-045-270.png
1120,0.47492662,0.35163403,0.26013073,0.5908497,0.81830066,0.54248357,0.2602423,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-027.png
1121,0.48444635,0.40522876,0.26143792,0.59542483,0.80915034,0.5189543,0.24667999,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-063.png
1122,0.47781968,0.39477125,0.26143792,0.6006536,0.7986928,0.52418303,0.24991943,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-117.png
1123,0.4680755,0.35163403,0.25882354,0.5882353,0.8235294,0.5464052,0.26214993,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-153.png
1124,0.47295737,0.36601308,0.26013073,0.58431375,0.83137256,0.5372548,0.2559943,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-207.png
1125,0.48768842,0.4130719,0.25882354,0.59738564,0.80522877,0.5333333,0.24536125,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-243.png
1126,0.48113662,0.40261438,0.26013073,0.59411764,0.8117647,0.5333333,0.24752006,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-297.png
1127,0.4655168,0.35163403,0.25882354,0.58235294,0.8352941,0.5437908,0.26034838,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-066-333.png
1128,0.46224457,0.33071896,0.2627451,0.5862745,0.827451,0.5437908,0.26233402,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-068-000.png
1129,0.48229444,0.40784314,0.2640523,0.6026144,0.79477125,0.5163399,0.24344128,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-068-090.png
1130,0.46252874,0.34248367,0.26143792,0.58104575,0.8379085,0.54117644,0.2616626,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-068-180.png
1131,0.4890054,0.42352942,0.2640523,0.59542483,0.80915034,0.52810454,0.24156974,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-068-270.png
1132,0.46281475,0.31764707,0.30718955,0.5522876,0.89542484,0.4862745,0.22704287,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-090-000.png
1133,0.46152747,0.31764707,0.30718955,0.5601307,0.87973857,0.48366013,0.22811234,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-090-022.png
1134,0.46098122,0.31633988,0.303268,0.5614379,0.8771242,0.44183007,0.22386374,D:/Projects/Python/data-mining/Dataset/TrainData\cup1-090-045.png
